qid,question_text,target,preprocessed_text
aa66cab5eb1cf59a6cd9,Why has San Francisco gone from being the jewel of American cities to a revolting dump? Are liberals to blame?,1,"['ha', 'san', 'francisco', 'gone', 'jewel', 'american', 'city', 'revolting', 'dump', 'liberal', 'blame']"
207fad71c684d740a95d,Isn't it hilarious how you get people answering certain troll questions seriously?,1,"['hilarious', 'get', 'people', 'answering', 'certain', 'troll', 'question', 'seriously']"
da104838b43ef0a8a717,Why do the Japanese hate Russia so much?,1,"['japanese', 'hate', 'russia', 'much']"
f4199f89b7cc7b16306f,Why did Allah eat dog feces?,1,"['allah', 'eat', 'dog', 'feces']"
7b9207902ba6ddcb6692,"In a debate with my boyfriend about Dan Bilzerian, he says he deserves to live that lifestyle, was he tgt. Is it right to make women as dogs and furniture to keep food, ashtray, alcohol?",1,"['debate', 'boyfriend', 'dan', 'bilzerian', 'say', 'deserves', 'live', 'lifestyle', 'wa', 'tgt', 'right', 'make', 'woman', 'dog', 'furniture', 'keep', 'food', 'ashtray', 'alcohol']"
3a40e486938934c72ed0,"Why don't Westerners mind their own business instead of discriminating women wearing the ""Hijab"" while it's just a dress, aren't they civilized?",1,"['westerner', 'mind', 'business', 'instead', 'discriminating', 'woman', 'wearing', 'hijab', 'dress', 'civilized']"
0456761ba8a0350c62a9,Why the average intelligence of blacks are so low?,1,"['average', 'intelligence', 'black', 'low']"
9da1e448228cbcb7b224,"Non-Americans of Quora, what do you hate about Americans?",1,"['non', 'american', 'quora', 'hate', 'american']"
9256edc2b6b60cb443b2,Are white people sex obsessed unlike Indians?,1,"['white', 'people', 'sex', 'obsessed', 'unlike', 'indian']"
3a2025a5a303172d9e79,Why is Martin Shkreli going to jail? He did nothing wrong.,1,"['martin', 'shkreli', 'going', 'jail', 'nothing', 'wrong']"
ecb13a0263feecc69d70,"Why are people (usually absolute, total shits) mind-blowingly obsessed with invading space, almost always evilly, and 50% of the time complainig about it (even while evily trying to destroy the person's life)? And prohably 60% of the typical Quorans.",1,"['people', 'usually', 'absolute', 'total', 'shit', 'mind', 'blowingly', 'obsessed', 'invading', 'space', 'almost', 'always', 'evilly', '50', 'time', 'complainig', 'even', 'evily', 'trying', 'destroy', 'person', 'life', 'prohably', '60', 'typical', 'quorans']"
c6ab535aee18178fae87,How is BJP IT cell brainwashing people?,1,"['bjp', 'cell', 'brainwashing', 'people']"
e849fa11fbfdb4f1c0b0,Do Muslim women in India have greater child bearing capacity as compared to other women?,1,"['muslim', 'woman', 'india', 'greater', 'child', 'bearing', 'capacity', 'compared', 'woman']"
cfd253e0d842990b8fd4,Would Pinochet be on the same page as fascists or would he throw them out of helicopters just like he did with commies?,1,"['would', 'pinochet', 'page', 'fascist', 'would', 'throw', 'helicopter', 'like', 'commie']"
a1f8548fb5ab9370e336,"Why do the Quora admins act like ham-handed, despotic, rude nincompoops? When did this site's culture fall so far that it became Wikipedia-level fascism?",1,"['quora', 'admins', 'act', 'like', 'ham', 'handed', 'despotic', 'rude', 'nincompoop', 'site', 'culture', 'fall', 'far', 'became', 'wikipedia', 'level', 'fascism']"
7d24c01f63ac685d4167,Do you think journolists (most of them r) prestitutes or r they pimps?,1,"['think', 'journolists', 'r', 'prestitutes', 'r', 'pimp']"
910f6230acd3dcc4aaca,Why do most moms not want to admit they enjoy looking at their sons penis?,1,"['mom', 'want', 'admit', 'enjoy', 'looking', 'son', 'penis']"
2cf45f463a2786b313f1,My prostitute daughter propositioned me. should I fuck her?,1,"['prostitute', 'daughter', 'propositioned', 'fuck']"
165bdccfbfb2b9cb31a7,How can a squat like Israel be sovereign?,1,"['squat', 'like', 'israel', 'sovereign']"
454beebbe1cf6efb981a,Why do these criminal court judges keep letting out child predators to let them do it all over again?,1,"['criminal', 'court', 'judge', 'keep', 'letting', 'child', 'predator', 'let']"
69f9794629a4dad80053,What do succesful women think of some modern feminists claims that the female sex is an oppressed minority?,1,"['succesful', 'woman', 'think', 'modern', 'feminist', 'claim', 'female', 'sex', 'oppressed', 'minority']"
32a21b2f3389a2f70907,Why are conservatives lenient on sex crimes in contrast to liberals?,1,"['conservative', 'lenient', 'sex', 'crime', 'contrast', 'liberal']"
aa898b51be41af11713e,"Why did we Bloody Yanks ever want to split from the Brits! Jack Fraser gave an incredibly good answer to my question about General relativity! London should still be the Capitol of what is now called, “The United States”!",1,"['bloody', 'yank', 'ever', 'want', 'split', 'brit', 'jack', 'fraser', 'gave', 'incredibly', 'good', 'answer', 'question', 'general', 'relativity', 'london', 'still', 'capitol', 'called', 'united', 'state']"
842e738776e0d2adb17a,What do you not like about Russians?,1,"['like', 'russian']"
c2ade60afa05d8157c08,Why do Muslim women wear clothing with very eye catching designs and motifs on their bosom area and then constantly keep covering their bosom with a shawl?,1,"['muslim', 'woman', 'wear', 'clothing', 'eye', 'catching', 'design', 'motif', 'bosom', 'area', 'constantly', 'keep', 'covering', 'bosom', 'shawl']"
558ca609c25485d7ca33,"Is it true that during the Iran / Iraq war, the Iranians used some of their own children to walk through minefields to clear a path for their troops?",1,"['true', 'iran', 'iraq', 'war', 'iranian', 'used', 'child', 'walk', 'minefield', 'clear', 'path', 'troop']"
46eff48b7ca3454af81d,Was President Trump's affair with porn star Stormy Daniels about romantic love?,1,"['wa', 'president', 'trump', 'affair', 'porn', 'star', 'stormy', 'daniel', 'romantic', 'love']"
e4db4acec5b16162f7eb,When will anti-nationals stop shouting about democracy and happily accept NaMo ji as our emperor?,1,"['anti', 'national', 'stop', 'shouting', 'democracy', 'happily', 'accept', 'namo', 'ji', 'emperor']"
cdfb0e83943843e7d184,"What kind of people are Kapil Sibbal, Digvijay Singh? How can they such bootlicker of Gandhi family?",1,"['kind', 'people', 'kapil', 'sibbal', 'digvijay', 'singh', 'bootlicker', 'gandhi', 'family']"
25917e8154b259db1e9c,Why Indians have become intolerant in last 150 years?,1,"['indian', 'become', 'intolerant', 'last', '150', 'year']"
89e75f8e03a005e6c0d2,"According to Indian girls, who is a hot guy and who is not?",1,"['according', 'indian', 'girl', 'hot', 'guy']"
be2470f850ef3f516ece,"Why did Turkic nomads became more succesfull compared to other nomadic people such as Mongolic, Tungusic or Scythian people in modern days?",1,"['turkic', 'nomad', 'became', 'succesfull', 'compared', 'nomadic', 'people', 'mongolic', 'tungusic', 'scythian', 'people', 'modern', 'day']"
474d5bab24b59b8a4e51,Do all Hindus and all Muslims hate each other?,1,"['hindu', 'muslim', 'hate']"
98382161f2be2e8f2668,How can be the US successful despite so ignorant population?,1,"['u', 'successful', 'despite', 'ignorant', 'population']"
dd93cc3908200973412e,Is hetorosexuality a dying art?,1,"['hetorosexuality', 'dying', 'art']"
ae336f2722a5f56a972e,Do Asian men in general have less testosterone than men of other ethnicities?,1,"['asian', 'men', 'general', 'le', 'testosterone', 'men', 'ethnicity']"
97caaeff87cd81c5e08b,"If Canadians don't like Americans, why doesn't Canada sever ties with America?",1,"['canadian', 'like', 'american', 'canada', 'sever', 'tie', 'america']"
1ead1115232886f5f91b,Why did Israel launch gas missiles into Syrian civilians?,1,"['israel', 'launch', 'gas', 'missile', 'syrian', 'civilian']"
f662c185d9fb6728977d,"Are Equifax IT team heavily Indian, and Can the low quality of Indian IT workers work be a factor for such a failure",1,"['equifax', 'team', 'heavily', 'indian', 'low', 'quality', 'indian', 'worker', 'work', 'factor', 'failure']"
78de0e0968041d47e9fd,What kind of Bizarro World do we live in when this is an accurate statement about the idiot @POTUS (and so-called Leader of the Free World): “Donald Trump’s weekend Twitter rampage included topics ranging from Mr. Magoo to Sylvester Stallone”?,1,"['kind', 'bizarro', 'world', 'live', 'accurate', 'statement', 'idiot', 'potus', 'called', 'leader', 'free', 'world', 'donald', 'trump', 'weekend', 'twitter', 'rampage', 'included', 'topic', 'ranging', 'mr', 'magoo', 'sylvester', 'stallone']"
5b9c83f04470a156bf0e,At which point do the Congressional Republicans acknowledge the world class disaster we have in the White House and ACT?,1,"['point', 'congressional', 'republican', 'acknowledge', 'world', 'class', 'disaster', 'white', 'house', 'act']"
e92f07354e257aeba602,"In the United States, why are African Americans in poverty at a higher rate than other races? Do African Americans still suffer from slavery?",1,"['united', 'state', 'african', 'american', 'poverty', 'higher', 'rate', 'race', 'african', 'american', 'still', 'suffer', 'slavery']"
95f0a224b0ab7750359d,Why does it seem like its harder for boys to refuse a girls Declaration of love than the opposite?,1,"['doe', 'seem', 'like', 'harder', 'boy', 'refuse', 'girl', 'declaration', 'love', 'opposite']"
14a0148dddbce55e5628,Why are black people hated so much in the United States?,1,"['black', 'people', 'hated', 'much', 'united', 'state']"
a1ef6966d8038ecb0b6b,"Why don't ""gun control"" advocate care about the rate that illegal aliens commit homicide, even though in CA alone there are almost 2,500 in prison for it and crimes involving it?",1,"['gun', 'control', 'advocate', 'care', 'rate', 'illegal', 'alien', 'commit', 'homicide', 'even', 'though', 'ca', 'alone', 'almost', '2', '500', 'prison', 'crime', 'involving']"
ca1c4fdefa50bec43589,What is the reason only Muslims are bombing all over the world although there are more Christians in the world?,1,"['reason', 'muslim', 'bombing', 'world', 'although', 'christian', 'world']"
7ded695b25a53f9cb872,Why are men always expected to do everything for a woman?,1,"['men', 'always', 'expected', 'everything', 'woman']"
272cce2e95775de62d75,"Do you agree with BJP’s J&K Dy CM H’ble Kavinderji that Kathua is a ‘small matter’ we (Hindus) need not give it importance, after the BJP/RSS’s failed attempt to spread lie that ‘Asifa was not raped, her dead body was thrown in temple to malign us’?",1,"['agree', 'bjp', 'j', 'k', 'dy', 'cm', 'h', 'ble', 'kavinderji', 'kathua', 'small', 'matter', 'hindu', 'need', 'give', 'importance', 'bjp', 'r', 'failed', 'attempt', 'spread', 'lie', 'asifa', 'wa', 'raped', 'dead', 'body', 'wa', 'thrown', 'temple', 'malign', 'u']"
02c4e7f823afbac6c002,Why do Indian men like western white women who wear very short and revealing clothes?,1,"['indian', 'men', 'like', 'western', 'white', 'woman', 'wear', 'short', 'revealing', 'clothes']"
ef253a73caf0e723d7dd,How many penis can a girl hold in one time?,1,"['many', 'penis', 'girl', 'hold', 'one', 'time']"
ef8b6c4d1acd0edc6764,What is the difference between a dog and an Indian?,1,"['difference', 'dog', 'indian']"
2f166e760394a2a2f560,Why do I want to have sex with my mother?,1,"['want', 'sex', 'mother']"
7f60095e3a0bca4336a3,"For a tourist, which Asian country has the meanest local Asians if one was to travel there?",1,"['tourist', 'asian', 'country', 'ha', 'meanest', 'local', 'asian', 'one', 'wa', 'travel']"
f74d0977d3ec56868eaf,"What strong genetic analysis out there, peer reviewed journal. Provide evidence of Askenazi being from Palestine. We know the women are not? At the moment Ashkenazi is earopean.",1,"['strong', 'genetic', 'analysis', 'peer', 'reviewed', 'journal', 'provide', 'evidence', 'askenazi', 'palestine', 'know', 'woman', 'moment', 'ashkenazi', 'earopean']"
5c9afdc2ac15d72b4aa4,What incentives the UK has to possibly stage Skipral's attack? Does the whole thing has to do with hegemony over some parts of Europe?,1,"['incentive', 'uk', 'ha', 'possibly', 'stage', 'skipral', 'attack', 'doe', 'whole', 'thing', 'ha', 'hegemony', 'part', 'europe']"
ad87912e0c12ad3063c3,"Are gay people more likely to be fans of the British royal family? If so, why is this?",1,"['gay', 'people', 'likely', 'fan', 'british', 'royal', 'family']"
1367eb960bb0ec10ffe6,Why do most of the terrorist outfits are born and bred in predominantly Muslim countries?,1,"['terrorist', 'outfit', 'born', 'bred', 'predominantly', 'muslim', 'country']"
f4e6f98198214c2e38d9,Why do most Indians not use toilet paper?,1,"['indian', 'use', 'toilet', 'paper']"
0c31faf980061c2fab41,"Why do women above 18 expect more out of guys? Need to be more humorous, lively, interesting etc.",1,"['woman', '18', 'expect', 'guy', 'need', 'humorous', 'lively', 'interesting', 'etc']"
12a905124df90a3ff791,"Why do so called ""progressives"" share so many qualities with Nazism?",1,"['called', 'progressive', 'share', 'many', 'quality', 'nazism']"
5df0bbeebb196a43362e,Why are the Singapore Malay Muslim men are getting into relationship with the Singapore Chinese non-Muslim women? Are they trying to increase their Muslim population in Singapore maybe as per instructed by their religious leaders?,1,"['singapore', 'malay', 'muslim', 'men', 'getting', 'relationship', 'singapore', 'chinese', 'non', 'muslim', 'woman', 'trying', 'increase', 'muslim', 'population', 'singapore', 'maybe', 'per', 'instructed', 'religious', 'leader']"
e1b735953a33b65a8b93,Why are so many Democrats so offended by the President given the history of the past presidents?,1,"['many', 'democrat', 'offended', 'president', 'given', 'history', 'past', 'president']"
b879f0c9ff696bf244c1,"What is the worst imagination of an ending paradoxically not imagined, if not being killed by lava?",1,"['worst', 'imagination', 'ending', 'paradoxically', 'imagined', 'killed', 'lava']"
daa77ebff11886f5c828,Was the Maryland shooting added from the media because of the failure of the school resource officer?,1,"['wa', 'maryland', 'shooting', 'added', 'medium', 'failure', 'school', 'resource', 'officer']"
d2e09aa99cf5b1406897,Is Baked Alaska a free speech hero?,1,"['baked', 'alaska', 'free', 'speech', 'hero']"
9cac613aea9a68bb0e98,Why does Israel have so much control over the US? How did so many Jews get into the US government?,1,"['doe', 'israel', 'much', 'control', 'u', 'many', 'jew', 'get', 'u', 'government']"
ddfa9551f9a1548c7a42,Why are men are more hypocritical than women?,1,"['men', 'hypocritical', 'woman']"
5de5b89a8e8ae016b6a3,"How do Christian apologists avoid the awkward conclusion, that they must be smarter and/or better informed than atheists?",1,"['christian', 'apologist', 'avoid', 'awkward', 'conclusion', 'must', 'smarter', 'better', 'informed', 'atheist']"
7b68acfe1ede1bb2843c,What makes Republicans the alleged racists when their primary ticket was so racially and demographically diverse and the Democrats were all white and have been all white for quite some time?,1,"['make', 'republican', 'alleged', 'racist', 'primary', 'ticket', 'wa', 'racially', 'demographically', 'diverse', 'democrat', 'white', 'white', 'quite', 'time']"
